fold,rmse_train,mae_train,r2_train,rmse_test,mae_test,r2_test,std_train,std_test
1,13.053495598457127,10.277937192836035,0.8520268813039331,12.788471914048303,10.64593307983436,0.11023519180620656,6.530845786849585,6.480479522846364
1,12.924577214087297,7.871131270140115,0.8857519728003995,12.09574776653643,9.210124786904718,0.4773665687169293,8.693076245656105,8.480047238618136
1,9.316645764059908,6.167769403909163,0.9395579097554434,9.261072050303158,6.988472342614626,0.7783754002950185,10.472969195994038,11.455558969080448
1,8.716148091864738,6.856219261710944,0.944474626548351,9.515077464741257,6.997983882179932,0.760732338394388,4.8510146418709175,5.728613095730543
